"Sample","Factor1","Factor2","Factor5"
"LNEN081_TU",-2.21835502301802,-1.11979516828429,0.925307957784055
"LNEN082_TU",2.49144026183591,-0.891079834601341,-0.0358437580266823
"LNEN083_TU",3.41452302646415,-0.823554670177798,0.0763133471778482
"LNEN084_TU",1.57209530237139,-0.643525876891083,-2.17730608871758
"LNEN085_TU",-1.21889566448042,-1.28799498038163,0.397731589631181
"LNEN086_TU",-0.0315978729981117,2.14388795922083,0.633788163795633
"LNEN087_TU",3.10359186630802,-1.01590559204264,0.475632404569484
"LNEN089_TU",1.01458131257078,-1.23877153166947,0.20634327398171
"LNEN090_TU",3.27892549444282,-0.958586974250411,0.819429680709574
"LNEN091_TU",-1.83734847962358,-1.17351437091679,-1.10731228534706
"LNEN092_TU2",-2.45101256183426,-1.39710819012231,1.05327132332791
"LNEN093_TU2",-1.7506409831602,-1.02723458842836,0.0690879955117069
"LNEN094_TU5",3.14980803958275,-0.895995110424223,-0.0265243593016775
"LNEN095_TU2",3.4881347946227,-0.986774809160998,1.02972268225171
"LNEN096_TU3",0.231641683509283,2.18021680367594,0.733619951577877
"LNEN097_TU5",-2.26814203404394,-0.75874916360493,1.10866646456643
"LNEN098_TU1",-0.0275420737219978,2.33875811771433,0.797888175043535
"LNEN099_TU2",-1.30800331510131,-1.48745864369789,-0.388315453675797
"LNEN100_TU1",-2.5367573560837,-1.23944505045581,0.083710340392153
"LNEN101_TU1",-0.585057635124029,2.05489910682703,-0.41585848880997
"LNEN102_TU1",0.0556616135363933,1.57468861116121,-0.00232247517190488
"LNEN103_TU2",-2.13438660044761,-1.11091535321064,0.295308203229519
"LNEN104_TU3",-1.92701234785411,-1.06417215048168,-0.687228296530027
"LNEN105_TU1",-1.75593961025653,-0.960435225732265,-0.455610718078347
"LNEN106_TU1",3.61056450338848,-0.942671620475543,0.872908212414837
"LNEN107_TU2",-0.434363862272589,-0.850427650120737,-2.01210744043753
"LNEN108_TU1",-1.98854915330195,-1.08993162327007,-0.0906127755361722
"LNEN109_TU",-1.90327773014908,-0.869173970156435,0.270916932965951
