"Sample","Morphology_LF","Adaptive-response_LF"
"MESO_065_T",1.52647793292999,0.918296039104462
"MESO_066_T",-0.0281804092228413,1.15276086330414
"MESO_067_T",0.539382636547089,0.470028221607208
"MESO_068_T",0.452844440937042,1.47039175033569
"MESO_069_T",1.21488642692566,0.724151790142059
"MESO_070_T",-1.51516532897949,1.46607911586761
"MESO_071_T",2.42095184326172,0.757052361965179
"MESO_072_T",-1.05595982074738,-1.19585645198822
"MESO_073_T",0.847407698631287,-0.182376623153687
"MESO_074_T",0.317090630531311,-1.99376225471497
"MESO_075_T",0.402839690446854,0.395351827144623
"MESO_076_T",0.429477572441101,0.51305890083313
"MESO_077_T",0.724185466766357,-1.38138771057129
"MESO_078_T",0.527008652687073,-1.54586350917816
"MESO_079_T",-1.10865378379822,2.89421653747559
"MESO_080_T",0.7713862657547,-1.35841572284698
"MESO_081_T",0.760116219520569,0.577978551387787
"MESO_082_T",-1.71297359466553,-0.89823716878891
"MESO_083_T",1.3202258348465,-1.55575323104858
"MESO_084_T",1.24161040782928,0.733374893665314
"MESO_085_T",3.40204262733459,-0.641315698623657
"MESO_086_T",1.14893877506256,1.27534055709839
"MESO_087_T",0.60418838262558,0.664456069469452
"MESO_088_T",0.756478130817413,-1.59210455417633
"MESO_089_T",2.90655279159546,0.344540894031525
"MESO_090_T",-0.316258668899536,2.34857511520386
"MESO_091_T",0.246073618531227,-1.10952198505402
"MESO_092_T",2.68702840805054,-0.237104862928391
"MESO_093_T",0.276653349399567,0.082209974527359
"MESO_094_T1",-2.01108384132385,2.28349208831787
"MESO_095_T",-1.06127786636353,0.254062801599503
"MESO_097_T",-3.25006294250488,-2.25750875473022
"MESO_098_T",-3.69237327575684,-1.34081673622131
"MESO_099_T",-2.34390807151794,1.09037792682648
"MESO_100_T",-2.41220951080322,-1.30342257022858
"MESO_101_T",-2.75958871841431,-1.30335104465485
"MESO_102_T",-0.163994878530502,0.260843276977539
"MESO_103_T",-0.441744148731232,1.7045214176178
"MESO_104_T",-2.4447238445282,-1.70631098747253
"MESO_105_T",-2.10522317886353,-2.10390472412109
"MESO_106_T",-2.17114639282227,3.04181337356567
"MESO_107_T",-3.1830198764801,0.00737206591293216
"MESO_108_T",-3.77841210365295,-1.14094614982605
"MESO_109_T",-2.54179549217224,-1.19426548480988
"MESO_110_T",-2.20216488838196,-1.56775963306427
"MESO_111_T",1.20815443992615,-1.60761249065399
"MESO_112_T",-2.96795749664307,-2.01859521865845
"MESO_113_T",-2.33351612091064,-0.269254416227341
"MESO_114_T",-2.23643708229065,0.227441787719727
"MESO_115_T",0.817269623279572,0.0793505534529686
"MESO_116_T",0.434389561414719,0.560093522071838
"MESO_117_T",-1.71138978004456,0.230682879686356
"MESO_118_T",-0.30157670378685,-1.60414862632751
"MESO_119_T",0.750021755695343,0.382181882858276
"MESO_120_T",-0.31262281537056,0.68830817937851
"MESO_121_T",0.456938892602921,-0.813478291034698
"MESO_122_T",-0.700639307498932,0.673374056816101
"MESO_123_T",0.720167934894562,-0.73494678735733
