sample_id,manuscript_id,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10
LNEN127_TU,LNEN127,-0.0520943299788547,2.51163749939027,0.58461953468562,-0.0525146447949852,1.17953101173369,0.756544484193115,0.387943682485706,-0.121401191752107,0.160677582855274,-0.0560796790833518
LNEN128_TU,LNEN128,-0.0835879775395663,1.93040076274652,-0.208298021825391,-0.635807849035636,0.264539061178056,0.00752554088120551,-0.114979479899565,-0.571093620395538,0.0437665185809463,0.0801938843440834
LNEN129_TU,LNEN129,-0.246154994986124,2.00481824839642,-0.151936498189309,0.969188658363386,-0.0407491641314371,-0.834747009086941,0.390851468469523,-0.562639298953443,0.757688591893018,-0.72190846772273
LNEN130_TU,LNEN130,2.97026663971676,-0.983892627780292,-2.31930533402327,0.144288266006089,1.27718406249102,0.331114224066014,-0.595166024074293,-0.317204323070578,0.0157149595314319,-1.31469609569761
LNEN131_TU,LNEN131,2.5106077293544,-0.836516194412515,-1.81054059049867,-1.01246381701905,0.314762970789178,0.00917797707107287,0.426003891572686,-0.000727226024063093,0.296589041676639,-0.338616880581049
LNEN132_TU,LNEN132,2.58709398247296,-0.679410139213232,-1.15780074187182,0.320817972009127,0.251078152316256,-0.648721933695485,1.10951602652434,1.62147022546931,0.0998525588010396,-0.523808916300336
LNEN133_TU,LNEN133,3.16838874369742,-0.862422812935051,1.80487830370746,0.237278156545933,-0.0395762706729535,-1.1781247182082,-0.0999029810687618,0.662151989978123,0.408439164903959,0.553594126062115
LNEN134_TU,LNEN134,-0.688368647306372,-0.847890057554261,-0.738332182863615,0.510391160660138,-0.998991763357319,1.12416736272773,0.196059338569951,-2.40803024159504,-0.68629088101155,0.404368864089311
LNEN135_TU,LNEN135,-2.07244262955183,-1.0958308562686,0.424786344990395,0.41909727300614,0.491473819615716,-1.17108783166763,0.733583021718567,0.752589341265525,-2.64507223542743,0.662103940145128
LNEN136_TU,LNEN136,-2.43275882432965,-0.879806861956456,0.81464788532002,0.27672639487209,1.15884158762531,-1.27128772323849,1.1372981317781,1.04604136882427,2.3098096099831,-0.396225822363455
LNEN137_TU,LNEN137,-0.0292244632577662,1.75078439055003,-0.0836186392762961,0.376008811394706,0.0521339614087882,-1.08367156444691,1.02675005980782,0.264816329226277,-0.739990982938963,0.590973962313583
LNEN139_TU,LNEN139,-1.89422890853307,-1.17833793118042,-0.39541805501592,0.353841305549734,0.536160760343925,-0.694505015691327,-0.862969221771826,0.872374604512887,-1.40400625220442,0.672350091853785
